filename,year,part,line_count,total_tokens,total_words,total_chars,file_size_mb,tokens_per_line,words_per_token
CC-MAIN-2020-10-part-00021.jsonl,2020,21,300454,242236051,156238721,969395047,952.9629220962524,806.2334034494465,0.644985419614523
CC-MAIN-2024-26-part-00017.jsonl,2024,17,217753,241422264,149701823,966015292,944.5213632583618,1108.6977630618178,0.6200829224267402
CC-MAIN-2016-44-part-00006.jsonl,2016,6,351462,237614136,153485715,950983430,937.1414203643799,676.0734759376547,0.6459452185117471
CC-MAIN-2020-24-part-00021.jsonl,2020,21,297516,241824631,156105213,967744527,950.690016746521,812.8121882520604,0.6455306572968574
CC-MAIN-2021-39-part-00034.jsonl,2021,34,272867,239380176,154235629,957929445,939.8309497833252,877.2778533131526,0.6443124555142778
CC-MAIN-2013-20-part-00031.jsonl,2013,31,315818,237050888,154411629,948677281,933.1202011108398,750.5933417347966,0.6513859969172526
CC-MAIN-2022-27-part-00021.jsonl,2022,21,273853,242477652,156152813,970320894,952.3488750457764,885.4299642508937,0.6439884736264272
CC-MAIN-2019-04-part-00019.jsonl,2019,19,300372,232752845,149896313,931461130,916.3416910171509,774.8819630325064,0.6440149550051687
CC-MAIN-2021-31-part-00016.jsonl,2021,16,257608,238792811,154595509,955557922,935.9169883728027,926.9619382938419,0.6474043684673573
CC-MAIN-2020-10-part-00001.jsonl,2020,1,296449,242335856,156381698,969787504,953.0355339050293,817.4622144112478,0.6453097803240475
CC-MAIN-2019-39-part-00001.jsonl,2019,1,285160,237804626,153051919,951646213,934.9740381240845,833.934023004629,0.6436036235897278
CC-MAIN-2022-05-part-00015.jsonl,2022,15,274185,238168139,153649392,953084232,935.6342239379883,868.6402939621058,0.6451299180701916
CC-MAIN-2024-26-part-00015.jsonl,2024,15,220051,241377629,149669279,965840629,944.5274295806885,1096.9167556611876,0.6200627606628781
CC-MAIN-2019-22-part-00004.jsonl,2019,4,293874,236291761,152531392,945606402,929.7606239318848,804.0580691044461,0.6455214153658112
CC-MAIN-2020-40-part-00027.jsonl,2020,27,301738,236959596,152694502,948291301,932.3126525878906,785.3157242375836,0.6443904554935179
CC-MAIN-2024-22-part-00016.jsonl,2024,16,216084,242119843,150552499,968803813,947.0587301254272,1120.489453175617,0.6218098324142727
CC-MAIN-2016-36-part-00005.jsonl,2016,5,280879,237176460,153718348,949127536,931.5846652984619,844.4079479063938,0.6481180636560644
CC-MAIN-2021-25-part-00001.jsonl,2021,1,263170,242014794,156560970,968452780,949.024561882019,919.6139149599119,0.6469066101802025
CC-MAIN-2019-39-part-00002.jsonl,2019,2,283629,237802019,153084634,951634826,934.8897314071655,838.4263210038466,0.6437482517757765
CC-MAIN-2016-44-part-00005.jsonl,2016,5,349989,237631712,153541857,951051166,937.1470928192139,678.9690875998959,0.6461336986874883
CC-MAIN-2018-13-part-00012.jsonl,2018,12,310035,241905436,157087155,968087703,951.3447360992432,780.2520231586757,0.6493742248934001
CC-MAIN-2024-22-part-00071.jsonl,2024,71,215052,242153575,150551749,968936855,947.0918207168579,1126.0233571415285,0.6217201170785936
CC-MAIN-2017-09-part-00002.jsonl,2017,2,294408,227150917,146856207,909045665,894.1057939529419,771.5514422162441,0.6465138197086829
CC-MAIN-2018-30-part-00007.jsonl,2018,7,295472,235249856,152857402,941442356,925.013952255249,796.1832457897872,0.6497661873170286
CC-MAIN-2024-22-part-00082.jsonl,2024,82,216481,242092719,150349079,968695484,947.0832748413086,1118.3093158291028,0.6210392432330855
CC-MAIN-2018-30-part-00020.jsonl,2018,20,296323,235265855,152857370,941507233,925.0085859298706,793.9507058176382,0.6497218646539252
CC-MAIN-2018-09-part-00009.jsonl,2018,9,312004,238010085,154762260,952507664,936.6626024246216,762.8430564992757,0.6502340436540746
CC-MAIN-2014-49-part-00002.jsonl,2014,2,275376,214695534,138053599,859195293,844.576922416687,779.6450453198536,0.6430203573773453
CC-MAIN-2021-17-part-00002.jsonl,2021,2,240383,242307110,156937927,969588668,948.6045188903809,1008.0043513892414,0.647681890143463
CC-MAIN-2024-22-part-00060.jsonl,2024,60,216873,242135433,150369245,968866773,947.1583261489868,1116.484915134664,0.6210129725210436
CC-MAIN-2021-39-part-00015.jsonl,2021,15,273698,239340286,154195681,957772353,939.7841749191284,874.4685237013058,0.6442529319949087
CC-MAIN-2015-14-part-00006.jsonl,2015,6,279175,219913577,141719264,880072666,865.0151100158691,787.7266123399302,0.6444316259745982
CC-MAIN-2024-30-part-00063.jsonl,2024,63,220769,242022817,149710730,968422945,947.2544221878052,1096.271745580222,0.61858105717363
CC-MAIN-2017-47-part-00021.jsonl,2017,21,303805,235748142,153583987,943448033,927.7616472244263,775.985062786985,0.6514748565865686
CC-MAIN-2022-49-part-00040.jsonl,2022,40,259132,240276644,155333668,961495185,943.2528171539307,927.236481793063,0.6464784317530254
CC-MAIN-2023-14-part-00019.jsonl,2023,19,255094,241832939,156277130,967714737,948.688946723938,948.0150023128729,0.6462193721261437
CC-MAIN-2019-47-part-00015.jsonl,2019,15,274373,233697212,151000137,935200437,917.7762985229492,851.7500337132298,0.6461358084152069
CC-MAIN-2017-22-part-00012.jsonl,2017,12,273769,232074534,151093572,928707459,911.6649923324585,847.7020188553123,0.651056233511601
CC-MAIN-2023-14-part-00022.jsonl,2023,22,255095,241818412,156299890,967656671,948.656816482544,947.9543385797448,0.646352313321783
CC-MAIN-2024-30-part-00088.jsonl,2024,88,221637,242040137,149657678,968493112,947.2472114562988,1092.0565474176244,0.6183176057283425
CC-MAIN-2022-21-part-00007.jsonl,2022,7,270185,241801548,156352636,967610679,949.1544618606567,894.9480837204138,0.6466155295250633
CC-MAIN-2020-16-part-00012.jsonl,2020,12,283697,234972615,151902916,940315235,923.6275749206543,828.2520259290723,0.6464707217051655
CC-MAIN-2023-06-part-00038.jsonl,2023,38,261627,239390483,154961629,957954076,939.6307420730591,915.0067959346703,0.6473174165407403
CC-MAIN-2018-26-part-00015.jsonl,2018,15,295474,239973859,154893507,960338863,942.6060647964478,812.1657370868503,0.645459916531992
CC-MAIN-2023-50-part-00078.jsonl,2023,78,225724,241384285,151995175,965876129,945.0703401565552,1069.3780236040475,0.6296813191463562
CC-MAIN-2017-39-part-00005.jsonl,2017,5,301963,237311897,154707440,949701673,933.7813205718994,785.8972688706895,0.6519160731330718
CC-MAIN-2019-30-part-00012.jsonl,2019,12,295705,242404656,156267367,970062384,953.64479637146,819.7516308483116,0.644654973128899
CC-MAIN-2017-47-part-00018.jsonl,2017,18,301296,235863247,153600653,943904407,927.9022340774536,782.8290020445011,0.6512275861274818
CC-MAIN-2020-40-part-00002.jsonl,2020,2,304436,236940718,152644134,948220365,932.3165454864502,778.2940191041795,0.6442292202389629
CC-MAIN-2014-10-part-00012.jsonl,2014,12,334429,237147344,153549716,949090936,934.5244188308716,709.1111835397049,0.6474865516520396
CC-MAIN-2024-26-part-00090.jsonl,2024,90,218867,241379262,149543025,965844537,944.506588935852,1102.858183280257,0.6195355133698272
CC-MAIN-2018-39-part-00011.jsonl,2018,11,299619,235308321,151504284,941682224,925.3980827331543,785.3584752635848,0.6438543412155833
CC-MAIN-2020-24-part-00020.jsonl,2020,20,298165,241862137,155958002,967894396,950.6862697601318,811.1687723240487,0.6448218970297116
CC-MAIN-2018-17-part-00008.jsonl,2018,8,303983,240209360,155398969,961292903,944.9987354278564,790.2065576035502,0.6469313643731451
CC-MAIN-2019-39-part-00006.jsonl,2019,6,285224,237753762,153046428,951442470,934.9184112548828,833.568570667265,0.6437182180107838
CC-MAIN-2017-13-part-00003.jsonl,2017,3,287453,236749795,153699967,947430380,930.9245233535767,823.6121905146233,0.6492084481002401
CC-MAIN-2014-15-part-00009.jsonl,2014,9,323460,236613067,152905195,946936675,931.9290904998779,731.5064211958202,0.6462246440514632
CC-MAIN-2019-35-part-00017.jsonl,2019,17,279168,238098736,153790320,952813894,936.1203460693359,852.886921137093,0.645909854809141
CC-MAIN-2017-30-part-00018.jsonl,2017,18,285636,237653733,155251191,951043522,934.1895322799683,832.0160378943831,0.653266368006094
CC-MAIN-2022-33-part-00013.jsonl,2022,13,277239,242171334,155753221,969102515,951.4040298461914,873.5110644606278,0.64315300422799
CC-MAIN-2021-21-part-00025.jsonl,2021,25,250540,240510484,155424921,962419311,942.5836582183838,959.9684042468268,0.6462292970147613
CC-MAIN-2021-04-part-00032.jsonl,2021,32,290486,238639429,154080247,954993076,938.0529146194458,821.5178321846836,0.6456613127414079
CC-MAIN-2019-18-part-00006.jsonl,2019,6,289689,232670316,150038891,931115110,915.70374584198,803.1727680374471,0.6448561792472057
CC-MAIN-2023-50-part-00046.jsonl,2023,46,225834,241386757,152017473,965885582,945.0891466140747,1068.868093378322,0.6297672452677261
CC-MAIN-2024-22-part-00093.jsonl,2024,93,217947,242094895,150467618,968706590,947.0912847518921,1110.7970974594741,0.6215232997787913
CC-MAIN-2018-51-part-00017.jsonl,2018,17,293470,232786613,149498489,931587396,916.3097143173218,793.2211571881282,0.6422125700157852
CC-MAIN-2021-17-part-00029.jsonl,2021,29,242959,242329353,156776515,969681620,948.6141386032104,997.4084228203112,0.646956355303767
CC-MAIN-2019-26-part-00009.jsonl,2019,9,283786,232439214,150214393,930182198,914.2007675170898,819.0651194914478,0.6462523703078775
CC-MAIN-2022-33-part-00012.jsonl,2022,12,274587,242225172,156135460,969311901,951.4283390045166,882.1436266101455,0.6445880859979325
CC-MAIN-2023-40-part-00036.jsonl,2023,36,224158,242100530,153246441,968738866,947.5615673065186,1080.0441206648882,0.6329868051094312
CC-MAIN-2019-04-part-00000.jsonl,2019,0,298880,232796354,149819452,931633293,916.3328657150269,778.8957240364026,0.6435644262710403
CC-MAIN-2018-13-part-00003.jsonl,2018,3,312774,241859384,157229540,967906973,951.4670066833496,773.2720238894537,0.6500865808870165
CC-MAIN-2014-41-part-00010.jsonl,2014,10,332349,237861399,153223796,951943569,937.0843172073364,715.6976521668487,0.6441726007001245
CC-MAIN-2020-24-part-00019.jsonl,2020,19,296303,241834307,156013694,967782601,950.678825378418,816.1723202262549,0.6451263922616239
CC-MAIN-2023-40-part-00019.jsonl,2023,19,227383,242012517,153027610,968391128,947.5426483154297,1064.338657683292,0.6323127906644598
CC-MAIN-2018-47-part-00003.jsonl,2018,3,289752,233451805,149706665,934242002,917.6048288345337,805.695232474668,0.6412743949441727
CC-MAIN-2024-22-part-00059.jsonl,2024,59,218841,242084630,150392217,968666692,947.096791267395,1106.2124099231862,0.6212381884797891
CC-MAIN-2017-22-part-00001.jsonl,2017,1,272603,232150901,151062066,929012642,911.6648330688477,851.6080197209862,0.6507063524168705
CC-MAIN-2019-30-part-00015.jsonl,2019,15,295056,242434728,156340826,970181445,953.6357879638672,821.6566617862372,0.6448780143412457
CC-MAIN-2018-30-part-00012.jsonl,2018,12,293439,235261804,152787656,941487294,925.0134716033936,801.7400686343669,0.649436727094042
CC-MAIN-2017-43-part-00022.jsonl,2017,22,298188,236231513,154109330,945373897,929.1124238967896,792.2234060391431,0.6523656731606338
CC-MAIN-2019-39-part-00005.jsonl,2019,5,286568,237749306,152952022,951427987,934.9248142242432,829.6435959353452,0.6433332007286701
CC-MAIN-2017-47-part-00004.jsonl,2017,4,299078,235833091,153687220,943780663,927.901858329773,788.533730331218,0.6516779275898987
CC-MAIN-2024-22-part-00011.jsonl,2024,11,216819,242122157,150402665,968813064,947.0928049087524,1116.701751230289,0.6211850532952257
CC-MAIN-2022-40-part-00023.jsonl,2022,23,260601,241804061,156606729,967606174,948.7847032546997,927.8708101657323,0.6476596313243888
CC-MAIN-2017-13-part-00016.jsonl,2017,16,290456,236700902,153681390,947238272,930.8590364456177,814.9286019224943,0.6492640657533278
CC-MAIN-2013-20-part-00003.jsonl,2013,3,316477,237034508,154505354,948613425,933.1188678741455,748.9786240390297,0.6518264167679754
CC-MAIN-2024-30-part-00044.jsonl,2024,44,221417,242066750,149632540,968599846,947.2499160766602,1093.2618091655113,0.6181457800379441
CC-MAIN-2020-34-part-00013.jsonl,2020,13,291817,240225440,154644579,961338655,944.2842845916748,823.2057762227697,0.643747718809465
CC-MAIN-2024-22-part-00094.jsonl,2024,94,218195,242096448,150467964,968712705,947.0894079208374,1109.541685189853,0.6215207420143561
CC-MAIN-2014-10-part-00014.jsonl,2014,14,333576,237165601,153636033,949162733,934.5202293395996,710.9792101350217,0.6478006606025467
CC-MAIN-2021-39-part-00010.jsonl,2021,10,269277,239351706,154283533,957810363,939.7917289733887,888.8679909535534,0.6445892347222292
CC-MAIN-2022-27-part-00036.jsonl,2022,36,275555,242449528,156179295,970211108,952.3487520217896,879.8589319736532,0.6441724027608748
CC-MAIN-2021-49-part-00033.jsonl,2021,33,279540,242152269,155824186,969029150,951.704023361206,866.2526615153466,0.6434967000040789
CC-MAIN-2021-39-part-00004.jsonl,2021,4,270715,239375882,154290357,957909804,939.8050127029419,884.2357534676689,0.6445526412723568
CC-MAIN-2020-24-part-00005.jsonl,2020,5,296457,241847110,156211524,967833406,950.6752414703369,815.7915313182012,0.6459102364299495
CC-MAIN-2022-33-part-00015.jsonl,2022,15,277952,242162465,156104281,969065724,951.4146995544434,871.2384332546627,0.6446262470940738
CC-MAIN-2017-13-part-00019.jsonl,2017,19,289807,236725459,153691863,947336683,930.8776721954346,816.8383061830805,0.6492409546875142
CC-MAIN-2023-50-part-00070.jsonl,2023,70,225759,241389255,152070424,965896039,945.0673351287842,1069.2342497973502,0.6299800875560928
CC-MAIN-2021-39-part-00023.jsonl,2021,23,271071,239332396,154205182,957735906,939.8725337982178,882.9140557270973,0.6443138688169904
CC-MAIN-2023-23-part-00051.jsonl,2023,51,243596,242279858,155830519,969485487,949.4370737075806,994.5970295078737,0.6431839620774419
CC-MAIN-2021-10-part-00031.jsonl,2021,31,251103,237372148,153596400,949864727,930.2259607315063,945.3178496473558,0.6470700176669422
CC-MAIN-2018-13-part-00020.jsonl,2018,20,312036,241831627,157047174,967794724,951.3267812728882,775.0119441346511,0.6494070934733446
CC-MAIN-2019-26-part-00003.jsonl,2019,3,285104,232401345,150244436,930032763,914.2308588027954,815.1458590549414,0.6464869469666795
CC-MAIN-2024-10-part-00061.jsonl,2024,61,222157,242511483,151436999,970379043,948.9546136856079,1091.6220645759531,0.6244529006488324
CC-MAIN-2023-50-part-00082.jsonl,2023,82,225333,241414528,152144682,965996021,945.0723333358765,1071.3678333843689,0.6302217321403292
CC-MAIN-2024-30-part-00087.jsonl,2024,87,221295,242071553,149730035,968617703,947.2565822601318,1093.8862287896247,0.6185362680760759
CC-MAIN-2023-50-part-00073.jsonl,2023,73,226811,241398905,152115393,965936631,945.0805368423462,1064.317449330059,0.6301411889171576
CC-MAIN-2020-40-part-00015.jsonl,2020,15,300332,237002757,152671227,948461723,932.3972969055176,789.1358796265466,0.6441748987755446
CC-MAIN-2021-17-part-00004.jsonl,2021,4,241694,242386785,156902612,969909021,948.5749635696411,1002.8663723551267,0.6473232936358309
CC-MAIN-2023-23-part-00029.jsonl,2023,29,243678,242262933,155827352,969416646,949.4220705032349,994.1928815896388,0.6432158236935074
CC-MAIN-2023-40-part-00025.jsonl,2023,25,223995,242047840,152964722,968527061,947.5457639694214,1080.594834706132,0.6319606983478968
CC-MAIN-2020-40-part-00023.jsonl,2020,23,302022,236972938,152586543,948345428,932.3851470947266,784.6214447954122,0.6438985999321154
CC-MAIN-2017-04-part-00001.jsonl,2017,1,332141,234339963,150792030,937858158,924.0774765014648,705.5436185234585,0.6434755219279437
CC-MAIN-2021-10-part-00023.jsonl,2021,23,249019,237431028,153530012,950098204,930.2149524688721,953.465510663845,0.6466299425701009
CC-MAIN-2022-27-part-00025.jsonl,2022,25,278002,242421835,156186167,970105317,952.3520994186401,872.0147157214697,0.6442743369218371
CC-MAIN-2018-34-part-00016.jsonl,2018,16,298105,237230762,152415149,949369728,932.6334772109985,795.7959846362859,0.642476328596879
CC-MAIN-2023-06-part-00001.jsonl,2023,1,257402,239455364,155121749,958206859,939.6146821975708,930.2777911593538,0.6478107084709115
CC-MAIN-2020-10-part-00020.jsonl,2020,20,301612,242236171,156183576,969397526,953.0306053161621,803.1383731416522,0.6447574503644214
CC-MAIN-2017-30-part-00021.jsonl,2017,21,287272,237684460,155396920,951168801,934.1814889907837,827.3847085688825,0.653795035653572
CC-MAIN-2021-10-part-00028.jsonl,2021,28,248152,237418890,153685879,950047724,930.2227935791016,956.7478400335278,0.64731950772746
CC-MAIN-2024-30-part-00067.jsonl,2024,67,220990,242079984,149736761,968651507,947.2669067382812,1095.4341101407304,0.6185425103134508
CC-MAIN-2024-26-part-00032.jsonl,2024,32,216468,241424329,149757544,966021919,944.5146007537842,1115.288767854833,0.6203084197036332
CC-MAIN-2021-04-part-00025.jsonl,2021,25,288560,238642758,154189475,955003326,938.0312023162842,827.0126074299973,0.6461100110148744
CC-MAIN-2018-39-part-00005.jsonl,2018,5,298411,235340773,151790488,941810819,925.3985452651978,788.6464406472952,0.6449816836456129
CC-MAIN-2017-34-part-00012.jsonl,2017,12,302617,234525166,153461224,938554325,922.4855470657349,774.9900567383855,0.6543486424821462
CC-MAIN-2024-22-part-00027.jsonl,2024,27,218674,242086672,150453579,968674602,947.089560508728,1107.0665556947786,0.6214864195415103
CC-MAIN-2020-50-part-00021.jsonl,2020,21,297606,239738677,154743478,959400508,942.6828966140747,805.5572703507322,0.6454673060534158
CC-MAIN-2023-14-part-00053.jsonl,2023,53,255849,241816940,156149054,967651708,948.6483755111694,945.1549155947454,0.645732486731492
CC-MAIN-2013-48-part-00002.jsonl,2013,2,334806,240663415,156569153,963156490,948.2894163131714,718.8145224398606,0.6505731375913535
CC-MAIN-2023-14-part-00043.jsonl,2023,43,254349,241839219,156218544,967739064,948.6539716720581,950.8164726419211,0.6459603394600774
CC-MAIN-2024-26-part-00068.jsonl,2024,68,217618,241421273,149789839,966011753,944.5175361633301,1109.3809933001867,0.6204500421137287
CC-MAIN-2024-10-part-00022.jsonl,2024,22,220179,242528386,151518665,970444387,948.9556751251221,1101.505529591832,0.6247461070391983
CC-MAIN-2018-47-part-00021.jsonl,2018,21,293333,233382462,149574306,933968922,917.3373689651489,795.6229336624247,0.6408977980530517
CC-MAIN-2023-40-part-00061.jsonl,2023,61,227340,242056776,153042061,968568296,947.5547323226929,1064.7346529427289,0.6322568759653314
CC-MAIN-2019-13-part-00003.jsonl,2019,3,295245,240160082,154285943,961083434,945.1259841918945,813.4264153499636,0.6424295899432613
CC-MAIN-2020-24-part-00002.jsonl,2020,2,296730,241844304,156031904,967823134,950.683464050293,815.0315236073197,0.6451750213641583
CC-MAIN-2024-18-part-00038.jsonl,2024,38,218328,242554223,150894361,970545010,948.9201879501343,1110.9625105346086,0.6221056847977452
CC-MAIN-2022-27-part-00015.jsonl,2022,15,273485,242435654,156470947,970153701,952.3312358856201,886.4678282172697,0.6454122750443299
CC-MAIN-2017-04-part-00007.jsonl,2017,7,331013,234352968,150820627,937908387,924.0742807388306,707.9872029195228,0.643561838738906
CC-MAIN-2021-04-part-00003.jsonl,2021,3,289304,238655490,154081771,955056886,938.0538330078125,824.9297970301136,0.645624246900836
CC-MAIN-2018-22-part-00013.jsonl,2018,13,296534,232531332,150737811,930569091,914.196662902832,784.1641498108143,0.6482473123234851
CC-MAIN-2024-18-part-00036.jsonl,2024,36,218283,242522258,150752958,970416395,948.9292278289795,1111.045102000614,0.6216046281409766
CC-MAIN-2015-40-part-00005.jsonl,2015,5,294100,223020934,143207283,892525579,877.8619012832642,758.3166746004761,0.642124846450513
CC-MAIN-2024-10-part-00036.jsonl,2024,36,220198,242541749,151519631,970497391,948.9554023742676,1101.4711714002851,0.624715669053743
CC-MAIN-2024-10-part-00034.jsonl,2024,34,221847,242496886,151438420,970319745,948.9558277130127,1093.0816553751008,0.6244963492026038
CC-MAIN-2014-49-part-00004.jsonl,2014,4,275484,214694203,137965540,859189598,844.5717124938965,779.3345638948178,0.6426141836722066
CC-MAIN-2022-33-part-00004.jsonl,2022,4,275941,242236307,155986241,969359645,951.4159641265869,877.8554364882348,0.6439424499647776
CC-MAIN-2022-21-part-00015.jsonl,2022,15,270097,241756706,156132635,967431517,949.1454067230225,895.0736439131127,0.6458254564404927
CC-MAIN-2023-40-part-00058.jsonl,2023,58,225136,242094206,153257029,968713884,947.5648584365845,1075.3242751048256,0.6330470750712638
CC-MAIN-2019-39-part-00010.jsonl,2019,10,283153,237801894,153088036,951633206,934.9242343902588,839.8353328412554,0.6437628961861843
CC-MAIN-2020-10-part-00007.jsonl,2020,7,298469,242315514,156442271,969709985,952.9933128356934,811.8615802646171,0.6456139287887279
CC-MAIN-2020-29-part-00026.jsonl,2020,26,289850,241252717,155735300,965445712,948.0047330856323,832.336439537692,0.6455276522336534
CC-MAIN-2020-05-part-00002.jsonl,2020,2,280701,235017974,151986377,940494238,923.9627618789673,837.2537824945405,0.6467010774248271
CC-MAIN-2017-30-part-00009.jsonl,2017,9,284121,237902346,155502458,952035684,934.8735780715942,837.327568183978,0.6536398678472889
CC-MAIN-2019-47-part-00011.jsonl,2019,11,275541,233648900,150901675,935009430,917.8186712265015,847.9641868179327,0.6458480009963667
CC-MAIN-2022-33-part-00029.jsonl,2022,29,275163,242191399,156087471,969178911,951.4132509231567,880.174293055389,0.644479827295601
CC-MAIN-2024-30-part-00041.jsonl,2024,41,221523,242080069,149745276,968652838,947.2787752151489,1092.7988019302736,0.6185774674411547
CC-MAIN-2023-40-part-00023.jsonl,2023,23,225105,242079489,153208086,968655439,947.5487203598022,1075.4069834077432,0.6328833831931957
CC-MAIN-2023-14-part-00020.jsonl,2023,20,254760,241758942,155965414,967418250,948.6176881790161,948.9674281676872,0.6451277984166559
CC-MAIN-2024-18-part-00085.jsonl,2024,85,219625,242535018,150896805,970469752,948.9676198959351,1104.3142538417758,0.6221650227844624
CC-MAIN-2016-44-part-00014.jsonl,2016,14,349532,237627180,153716708,951033060,937.1406412124634,679.843848345788,0.6468818423885685
CC-MAIN-2018-43-part-00003.jsonl,2018,3,275358,234696646,150044314,939199904,921.0077524185181,852.3327667981318,0.6393117096355949
CC-MAIN-2022-05-part-00022.jsonl,2022,22,274824,238231797,153685974,953339750,935.6353750228882,866.8522290629639,0.645111089012186
CC-MAIN-2021-21-part-00001.jsonl,2021,1,250668,240537756,155382845,962527338,942.5795660018921,959.5870075159174,0.6459811032742818
CC-MAIN-2021-21-part-00006.jsonl,2021,6,250187,240560802,155556980,962618818,942.5808572769165,961.5239880569334,0.6466430885942923
CC-MAIN-2023-14-part-00028.jsonl,2023,28,254295,241812003,156264259,967629359,948.6530876159668,950.9113549224326,0.6462220942770984
CC-MAIN-2018-39-part-00008.jsonl,2018,8,301324,235213641,151664731,941305688,925.3989086151123,780.6004201457567,0.6447956434635523
CC-MAIN-2024-26-part-00025.jsonl,2024,25,218585,241395256,149704616,965908928,944.5167837142944,1104.3541688587964,0.6201638693346981
CC-MAIN-2017-34-part-00005.jsonl,2017,5,304513,234464642,153609398,938315011,922.489764213562,769.9659521925172,0.6551495214361576
CC-MAIN-2024-22-part-00004.jsonl,2024,4,216403,242128562,150412149,968839005,947.0953531265259,1118.8780284931354,0.6212077904299452
CC-MAIN-2022-21-part-00012.jsonl,2022,12,270547,241798164,156275847,967597840,949.1446533203125,893.7381083508595,0.6463070042169551
CC-MAIN-2024-22-part-00077.jsonl,2024,77,216930,242065427,150414057,968586928,947.065167427063,1115.8688378739685,0.621377694717222
CC-MAIN-2015-48-part-00007.jsonl,2015,7,305497,242006831,155713437,968486026,951.8399744033813,792.1741653764194,0.643425792390133
CC-MAIN-2024-30-part-00039.jsonl,2024,39,221203,242073000,149813898,968624694,947.2590484619141,1094.3477258445862,0.618879007572096
CC-MAIN-2021-39-part-00002.jsonl,2021,2,271838,239360199,154326898,957847837,939.7940340042114,880.5251620450415,0.6447475338203575
CC-MAIN-2018-47-part-00011.jsonl,2018,11,293278,233359355,149585954,933876883,917.3357915878296,795.6933523823812,0.641011173518199
CC-MAIN-2024-26-part-00062.jsonl,2024,62,219176,241400671,149597594,965931528,944.5154428482056,1101.4010247472352,0.6197066204509432
CC-MAIN-2017-26-part-00003.jsonl,2017,3,287127,237522791,155451112,950521512,933.1788635253906,827.2394828769151,0.6544681937490369
CC-MAIN-2017-17-part-00017.jsonl,2017,17,282859,231204850,150409242,925243347,909.2321872711182,817.3855171657964,0.6505453583694286
CC-MAIN-2023-14-part-00036.jsonl,2023,36,252407,241809200,156033924,967615200,948.6323118209839,958.0130503512185,0.6452770366057206
CC-MAIN-2021-49-part-00021.jsonl,2021,21,282899,242117506,155584503,968895571,951.7058238983154,855.8443331365611,0.6425991477047512
CC-MAIN-2019-51-part-00011.jsonl,2019,11,275771,231678962,149397953,927129233,910.727105140686,840.1135797455134,0.6448490260414754
CC-MAIN-2019-51-part-00015.jsonl,2019,15,274477,231698440,149327096,927205548,910.7821598052979,844.1451924933601,0.6444890004438528
CC-MAIN-2019-39-part-00022.jsonl,2019,22,287619,237765381,152863457,951492504,934.9204263687134,826.6678522628895,0.6429172167835485
CC-MAIN-2016-22-part-00004.jsonl,2016,4,261682,211388725,135411655,845947561,830.7717981338501,807.8076634999733,0.6405812561668083
CC-MAIN-2017-17-part-00014.jsonl,2017,14,280441,231237685,150221041,925371258,909.0978765487671,824.5502084217358,0.6496390975372375
CC-MAIN-2018-26-part-00011.jsonl,2018,11,297772,239943499,155045091,960220132,942.6057195663452,805.7960419381271,0.6461733351650424
CC-MAIN-2024-26-part-00016.jsonl,2024,16,218024,241416368,149760485,965992689,944.4939441680908,1107.2926283344952,0.6203410574050223
CC-MAIN-2022-49-part-00002.jsonl,2022,2,259900,240223208,155214110,961283228,943.2152280807495,924.2909118891881,0.646124540972744
CC-MAIN-2021-21-part-00031.jsonl,2021,31,249656,240589678,155557195,962733524,942.5823726654053,963.6847422052745,0.6465663709812189
CC-MAIN-2020-24-part-00007.jsonl,2020,7,295954,241856126,155998236,967868119,950.69078540802,817.2085053758354,0.6450042782873319
CC-MAIN-2015-22-part-00002.jsonl,2015,2,294861,229121959,148010015,916930373,901.3696155548096,777.0507425532709,0.645987908125384
CC-MAIN-2023-23-part-00040.jsonl,2023,40,242655,242220996,155510527,969248303,949.4379692077637,998.2114359893676,0.6420191873044729
CC-MAIN-2013-48-part-00005.jsonl,2013,5,339389,240658720,156581497,963143037,948.3481674194336,709.0940484223119,0.6506371221454182
CC-MAIN-2021-39-part-00006.jsonl,2021,6,272589,239338067,154230174,957761938,939.7948293685913,878.0180674935526,0.6444030234438218
CC-MAIN-2020-16-part-00014.jsonl,2020,14,284680,234973102,151710707,940319163,923.6866464614868,825.3937824926232,0.645651377577677
CC-MAIN-2024-26-part-00013.jsonl,2024,13,219074,241475332,149586144,966230258,944.8298225402832,1102.254635419995,0.6194675984543216
CC-MAIN-2016-18-part-00001.jsonl,2016,1,269125,205198509,132140889,821198141,807.8984985351562,762.4654305620065,0.6439661264790184
CC-MAIN-2024-22-part-00057.jsonl,2024,57,217940,242092039,150424985,968695277,947.0859365463257,1110.819670551528,0.6213545295473347
CC-MAIN-2019-18-part-00011.jsonl,2019,11,287854,232674651,150065734,931131165,915.6820230484009,808.3078609294989,0.6449595319259768
CC-MAIN-2024-22-part-00045.jsonl,2024,45,219247,242079007,150410465,968645072,947.0889186859131,1104.1382869548956,0.6213279989206169
CC-MAIN-2023-50-part-00059.jsonl,2023,59,226056,241379033,151941621,965855668,945.0699729919434,1067.7842348798529,0.6294731531217957
CC-MAIN-2019-39-part-00020.jsonl,2019,20,286741,237739807,152908401,951388217,934.9320611953735,829.1099180096323,0.6431754232895461
CC-MAIN-2023-14-part-00047.jsonl,2023,47,256532,241774674,156172005,967484231,948.6570997238159,942.4737420672665,0.6459402981141027
